Unnamed: 0,ROI,Yeo_Network,Yeo_Index,hist_g2_value,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
72.0,Putamen_L,Subcortex,8.0,-0.5,0.0092427327111427,-0.0342230402920793,0.0222257847096909,-0.0198243326366903
73.0,Putamen_R,Subcortex,8.0,-0.5,0.0109753667016646,-0.0260501474091489,0.0191358637492605,-0.0173286402852608
74.0,Thalamus_L,Subcortex,8.0,-0.5,,,,
75.0,Thalamus_R,Subcortex,8.0,-0.5,,,,
76.0,Heschl_L,SomMot,2.0,-0.319112,0.0063401897193906,-0.0181267682037225,0.0124583794770339,-0.0066407096639105
77.0,Heschl_R,SomMot,2.0,-0.316199,0.0070288926835486,-0.0183150874361292,0.0132595708137551,-0.008333144806448
78.0,Temporal_Sup_L,SomMot,2.0,-0.11375,0.0197285697211766,-0.013754546585938,0.0151776764693705,-0.0140089293227454
79.0,Temporal_Sup_R,SomMot,2.0,-0.0237426,0.013980729162399,-0.0164948996951408,0.0190688900005613,-0.0160420340458711
80.0,Temporal_Pole_Sup_L,Limbic,5.0,0.362285,0.0063616166586409,-0.0227668373570785,0.008769074018064,-0.0120953432788106
81.0,Temporal_Pole_Sup_R,Limbic,5.0,0.378884,0.0056197060582117,-0.0257762201503062,0.0083069010025873,-0.0124587113112419
82.0,Temporal_Mid_L,Default,7.0,-0.00254664,0.0090178380635031,-0.023335042396843,0.0098122155596982,-0.0104622430561098
83.0,Temporal_Mid_R,Default,7.0,0.0448413,0.0067737693428319,-0.0212745656430012,0.0081552774815556,-0.0128979051916161
84.0,Temporal_Pole_Mid_L,Limbic,5.0,0.313014,0.0040374708894461,-0.0357476566963855,0.006565054947396,-0.0159896284023795
85.0,Temporal_Pole_Mid_R,Limbic,5.0,0.343846,0.0036222041607467,-0.0369790013272407,0.0052161305324586,-0.0183462860893537
86.0,Temporal_Inf_L,Limbic,5.0,0.146315,0.0086591868025216,-0.0291142369084425,0.0116297722046638,-0.0128679193442902
87.0,Temporal_Inf_R,Limbic,5.0,0.200466,0.007356777890628,-0.0233171460907324,0.0090018968033892,-0.01444722312145
88.0,Cerebelum_Crus1_L,Cerebellum,9.0,-0.5,0.0075737538330101,-0.0241086689106506,0.0130832346708632,-0.0121099831540257
89.0,Cerebelum_Crus1_R,Cerebellum,9.0,-0.5,0.004413975581116,-0.0267140448007623,0.0093006983464563,-0.0112555835741731
90.0,Cerebelum_Crus2_L,Cerebellum,9.0,-0.5,0.0047629516142434,-0.0301683646776891,0.01821161491873,-0.010725938379331
91.0,Cerebelum_Crus2_R,Cerebellum,9.0,-0.5,0.0043784900138138,-0.0280333329670549,0.0151297790853469,-0.0103185861958797
92.0,Cerebelum_3_L,Cerebellum,9.0,-0.5,0.0029989429430681,-0.0334041279863789,0.011573979298953,-0.0104036511986641
93.0,Cerebelum_3_R,Cerebellum,9.0,-0.5,0.0023892446961687,-0.0314246896282567,0.0118007394902261,-0.0084512258096706
